facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-34-7,"Tetrachlorobiphenyl; 2,3,4',5- (PCB 63)",Y,2100,2100,pg/g,12,Yes,Y,,,B,4,6,12,pg/g,,2100,2100,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-35-8,"Pentachlorobiphenyl; 2,3,3',4,6- (PCB 109)",Y,1820,1820,pg/g,25.3,Yes,Y,,,B,4,4.8,25.3,pg/g,,1820,1820,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-36-9,"Pentachlorobiphenyl; 2,3,3',5,6- (PCB 112)",Y,272,272,pg/g,10.4,Yes,Y,,,,4,3.5,10.4,pg/g,,272,272,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-37-0,"Pentachlorobiphenyl; 2,3,4,4',5- (PCB 114)",Y,487,487,pg/g,26.9,Yes,Y,,,,4,2.5,26.9,pg/g,,487,487,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-38-1,"Pentachlorobiphenyl; 2,3,4,4',6- (PCB 115)",Y,10.9,10.9,pg/g,10.9,Yes,N,C110,C110,C110,,,10.9,pg/g,,,,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-39-2,"Pentachlorobiphenyl; 2',3,4,5,6'- (PCB 125)",Y,12.5,12.5,pg/g,12.5,Yes,N,C86,C86,C86,,,12.5,pg/g,,,,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-40-5,"Hexachlorobiphenyl; 2,2',3,4,6,6'- (PCB 145)",Y,15.9,15.9,pg/g,1.08,Yes,Y,,,,4,2.5,1.08,pg/g,,15.9,15.9,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-41-6,"Hexachlorobiphenyl; 2,2',3,4',5,6'- (PCB 148)",Y,72.9,72.9,pg/g,1.43,Yes,Y,,,,4,4.3,1.43,pg/g,,72.9,72.9,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-42-7,"Hexachlorobiphenyl; 2,3,3',4,4',6- (PCB 158)",Y,2110,2110,pg/g,26.7,Yes,Y,,,B,4,2.5,26.7,pg/g,,2110,2110,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-43-8,"Hexachlorobiphenyl; 2,3,3',4,5',6- (PCB 161)",Y,29.4,29.4,pg/g,29.4,Yes,N,U,U,U,4,4.1,29.4,pg/g,,,,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-44-9,"Hexachlorobiphenyl; 2,3,3',4',5,6- (PCB 163)",Y,34.1,34.1,pg/g,34.1,Yes,N,C129,C129,C129,,,34.1,pg/g,,,,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-45-0,"Hexachlorobiphenyl; 2,3,3',4',5',6- (PCB 164)",Y,1520,1520,pg/g,28.1,Yes,Y,,,,4,3.1,28.1,pg/g,,1520,1520,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-46-1,"Hexachlorobiphenyl; 2,3,3',5,5',6- (PCB 165)",Y,40,40,pg/g,32,Yes,Y,,,,4,3.2,32,pg/g,,40,40,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-47-2,"Heptachlorobiphenyl; 2,2',3,4,4',5,6- (PCB 181)",Y,51.5,51.5,pg/g,1.32,Yes,Y,,,,4,3.5,1.32,pg/g,,51.5,51.5,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-48-3,"Heptachlorobiphenyl; 2,2',3,4,4',6,6'- (PCB 184)",Y,84.4,84.4,pg/g,0.93,Yes,Y,,,,4,2.5,0.93,pg/g,,84.4,84.4,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-49-4,"Heptachlorobiphenyl; 2,2',3,4,5,6,6'- (PCB 186)",Y,2.88,2.88,pg/g,0.98,Yes,Y,J,J,J,4,4.2,0.98,pg/g,,2.88,2.88,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-50-7,"Heptachlorobiphenyl; 2,3,3',4,4',5',6- (PCB 191)",Y,243,243,pg/g,1.01,Yes,Y,,,,4,3.7,1.01,pg/g,,243,243,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-51-8,"Heptachlorobiphenyl; 2,3,3',4,5,5',6- (PCB 192)",Y,5.7,5.7,pg/g,1.13,Yes,Y,,,,4,4.1,1.13,pg/g,,5.7,5.7,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-52-9,"Octachlorobiphenyl; 2,2',3,4,4',5,6,6'- (PCB 204)",Y,8.93,8.93,pg/g,0.573,Yes,Y,,,,4,4.2,0.573,pg/g,,8.93,8.93,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74472-53-0,"Octachlorobiphenyl; 2,3,3',4,4',5,5',6- (PCB 205)",Y,169,169,pg/g,1.51,Yes,Y,,,,4,2.7,1.51,pg/g,,169,169,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,74487-85-7,"Heptachlorobiphenyl; 2,2',3,4',5,6,6'- (PCB 188)",Y,26.2,26.2,pg/g,0.734,Yes,Y,J,J,K,4,2.4,0.734,pg/g,,26.2,26.2,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,HACK14F,Hackensack River,,,R1487A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-3,SE,DRY,AXYS,E1668A MLA010,12/30/2014,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380574,76842-07-4,"Pentachlorobiphenyl; 2',3,3',4,5- (PCB 122)",Y,320,320,pg/g,27.2,Yes,Y,,,,4,2.5,27.2,pg/g,,320,320,pg/g,TRG,-74.03112978,40.81928049,,,-0.0328083,0,-0.0656166,-74.03112978,40.81928049,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",,15.7,15.7,pg/g,0.248,Yes,Y,,,B,0.99,0.257,0.248,pg/g,,15.7,15.7,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",,10.2,10.2,pg/g,0.4,Yes,Y,J,J,,4.95,0.46,0.4,pg/g,,10.2,10.2,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",,113,113,pg/g,0.248,Yes,Y,,,,,,0.248,pg/g,,113,113,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,3268-87-9,Octachlorodibenzo-p-dioxin,,1610,1610,pg/g,0.381,Yes,Y,,,B,9.9,2.48,0.381,pg/g,,1610,1610,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",,152,152,pg/g,0.4,Yes,Y,J,J,,,,0.4,pg/g,,152,152,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",,178,178,pg/g,0.336,Yes,Y,J,J,B,4.95,0.495,0.336,pg/g,,178,178,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",,36.2,36.2,pg/g,0.248,Yes,Y,J,J,T,,,0.248,pg/g,,36.2,36.2,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",,539,539,pg/g,0.336,Yes,Y,J,J,,,,0.336,pg/g,,539,539,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",,151,151,pg/g,0.352,Yes,Y,,,,,,0.352,pg/g,,151,151,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,39001-02-0,Octachlorodibenzofuran,,119,119,pg/g,0.285,Yes,Y,,,,9.9,0.693,0.285,pg/g,,119,119,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",,2.49,2.49,pg/g,0.4,Yes,Y,J,J,J,4.95,0.366,0.4,pg/g,,2.49,2.49,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",,2.52,2.52,pg/g,0.248,Yes,Y,J,J,J,4.95,0.891,0.248,pg/g,,2.52,2.52,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",,78.5,78.5,pg/g,0.248,Yes,Y,J,J,,,,0.248,pg/g,,78.5,78.5,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",,4.52,4.52,pg/g,0.352,Yes,Y,J,J,J,4.95,0.693,0.352,pg/g,,4.52,4.52,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",,96,96,pg/g,0.282,Yes,Y,,,,,,0.282,pg/g,,96,96,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",,240,240,pg/g,0.815,Yes,Y,,,B,,,0.815,pg/g,,240,240,pg/g,CAL,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",,8.19,8.19,pg/g,0.248,Yes,Y,,,,4.95,0.594,0.248,pg/g,,8.19,8.19,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",,5.39,5.39,pg/g,0.248,Yes,Y,,,,4.95,1.04,0.248,pg/g,,5.39,5.39,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",,5.84,5.84,pg/g,0.282,Yes,Y,J,J,,4.95,0.644,0.282,pg/g,,5.84,5.84,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
NJD980528996,KVK4F,Kill Van Kull,,,R1488A,Sediment Core,10/7/2003,N,SEDIMENT CORE,0,2,cm,,SE,,,,1981-2014 RPI(Bopp) SED/ SUS Matter,,,,LB,L22410-7,SE,DRY,AXYS,E1613B MLA017,1/20/2015,1C,T,INITIAL,METHOD,,,WG49581,0,1,,,380575,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",,10.9,10.9,pg/g,0.4,Yes,Y,J,J,,4.95,0.495,0.4,pg/g,,10.9,10.9,pg/g,TRG,-74.09882222,40.64870255,,,-0.0328083,0,-0.0656166,-74.09882222,40.64870255,,,,Y,Stage 4
