,facility_code,sys_loc_code,loc_name,loc_group,loc_report_order,sys_sample_code,sample_name,sample_date,sample_type_code,sample_method,start_depth,end_depth,depth_unit,medium_code,matrix_code,species_code,tissue_type,geologic_unit_code,task_code,task_desc,field_sdg,parent_sample_code,analysis_location,lab_sample_id,lab_matrix_code,basis,lab_name_code,analytic_method,analysis_date,column_number,fraction,test_type,prep_method,leachate_method,leachate_date,lab_sdg,percent_moisture,dilution_factor,method_analyte_group,report_order,test_id,cas_rn,chemical_name,organic_yn,report_result_text,report_result_value,report_result_unit,report_result_limit,reportable_result,detect_flag,interpreted_qualifiers,validator_qualifiers,lab_qualifiers,quantitation_limit,method_detection_limit,reporting_detection_limit,detection_limit_unit,approval_code,result_text,result_numeric,result_unit,result_type_code,x_coord,y_coord,stream_mile,stream_code,z_coord_avg,zfrom,zto,longitude,latitude,sample_remark,test_remark,result_remark,validated_yn,validation_level
8019,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.25-FRES,10B-E03-C310-13.25-FRES,2010-03-16 15:47:00,N,,13.25,13.25,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56639,OBS,OBS,,1.853,1.853,volts,,Yes,Y,,,,,,,,,1.853,1.853,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.25,-13.25,-13.25,-74.144047589814,40.736691721948,,,,,
8020,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.25-FRES,10B-E03-C310-13.25-FRES,2010-03-16 15:47:00,N,,13.25,13.25,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56639,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.25,-13.25,-13.25,-74.144047589814,40.736691721948,,,,,
8021,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.25-FRES,10B-E03-C310-13.25-FRES,2010-03-16 15:47:00,N,,13.25,13.25,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56639,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.25,-13.25,-13.25,-74.144047589814,40.736691721948,,,,,
8022,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.25-FRES,10B-E03-C310-13.25-FRES,2010-03-16 15:47:00,N,,13.25,13.25,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56639,TURB,Turbidity,,1.85,1.85,ntu,,Yes,Y,,,,,,,,,1.85,1.85,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.25,-13.25,-13.25,-74.144047589814,40.736691721948,,,,N,
8023,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.58-FRES,10B-E03-C310-13.58-FRES,2010-03-16 15:47:00,N,,13.58,13.58,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56640,OBS,OBS,,1.829,1.829,volts,,Yes,Y,,,,,,,,,1.829,1.829,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.58,-13.58,-13.58,-74.144047589814,40.736691721948,,,,,
8024,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.58-FRES,10B-E03-C310-13.58-FRES,2010-03-16 15:47:00,N,,13.58,13.58,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56640,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.58,-13.58,-13.58,-74.144047589814,40.736691721948,,,,,
8025,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.58-FRES,10B-E03-C310-13.58-FRES,2010-03-16 15:47:00,N,,13.58,13.58,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56640,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.58,-13.58,-13.58,-74.144047589814,40.736691721948,,,,,
8026,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.58-FRES,10B-E03-C310-13.58-FRES,2010-03-16 15:47:00,N,,13.58,13.58,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56640,TURB,Turbidity,,1.83,1.83,ntu,,Yes,Y,,,,,,,,,1.83,1.83,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.58,-13.58,-13.58,-74.144047589814,40.736691721948,,,,N,
8027,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.91-FRES,10B-E03-C310-13.91-FRES,2010-03-16 15:47:00,N,,13.91,13.91,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56641,OBS,OBS,,1.796,1.796,volts,,Yes,Y,,,,,,,,,1.796,1.796,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.91,-13.91,-13.91,-74.144047589814,40.736691721948,,,,,
8028,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.91-FRES,10B-E03-C310-13.91-FRES,2010-03-16 15:47:00,N,,13.91,13.91,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56641,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.91,-13.91,-13.91,-74.144047589814,40.736691721948,,,,,
8029,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.91-FRES,10B-E03-C310-13.91-FRES,2010-03-16 15:47:00,N,,13.91,13.91,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56641,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.91,-13.91,-13.91,-74.144047589814,40.736691721948,,,,,
8030,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-13.91-FRES,10B-E03-C310-13.91-FRES,2010-03-16 15:47:00,N,,13.91,13.91,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56641,TURB,Turbidity,,1.8,1.8,ntu,,Yes,Y,,,,,,,,,1.8,1.8,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-13.91,-13.91,-13.91,-74.144047589814,40.736691721948,,,,N,
8031,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.24-FRES,10B-E03-C310-14.24-FRES,2010-03-16 15:47:00,N,,14.24,14.24,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56642,OBS,OBS,,1.762,1.762,volts,,Yes,Y,,,,,,,,,1.762,1.762,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.24,-14.24,-14.24,-74.144047589814,40.736691721948,,,,,
8032,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.24-FRES,10B-E03-C310-14.24-FRES,2010-03-16 15:47:00,N,,14.24,14.24,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56642,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.24,-14.24,-14.24,-74.144047589814,40.736691721948,,,,,
8033,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.24-FRES,10B-E03-C310-14.24-FRES,2010-03-16 15:47:00,N,,14.24,14.24,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56642,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.24,-14.24,-14.24,-74.144047589814,40.736691721948,,,,,
8034,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.24-FRES,10B-E03-C310-14.24-FRES,2010-03-16 15:47:00,N,,14.24,14.24,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56642,TURB,Turbidity,,1.76,1.76,ntu,,Yes,Y,,,,,,,,,1.76,1.76,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.24,-14.24,-14.24,-74.144047589814,40.736691721948,,,,N,
8035,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.57-FRES,10B-E03-C310-14.57-FRES,2010-03-16 15:47:00,N,,14.57,14.57,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56643,OBS,OBS,,1.746,1.746,volts,,Yes,Y,,,,,,,,,1.746,1.746,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.57,-14.57,-14.57,-74.144047589814,40.736691721948,,,,,
8036,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.57-FRES,10B-E03-C310-14.57-FRES,2010-03-16 15:47:00,N,,14.57,14.57,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56643,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.57,-14.57,-14.57,-74.144047589814,40.736691721948,,,,,
8037,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.57-FRES,10B-E03-C310-14.57-FRES,2010-03-16 15:47:00,N,,14.57,14.57,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56643,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.57,-14.57,-14.57,-74.144047589814,40.736691721948,,,,,
8038,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.57-FRES,10B-E03-C310-14.57-FRES,2010-03-16 15:47:00,N,,14.57,14.57,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56643,TURB,Turbidity,,1.75,1.75,ntu,,Yes,Y,,,,,,,,,1.75,1.75,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.57,-14.57,-14.57,-74.144047589814,40.736691721948,,,,N,
8039,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.9-FRES,10B-E03-C310-14.9-FRES,2010-03-16 15:47:00,N,,14.9,14.9,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56644,OBS,OBS,,1.74,1.74,volts,,Yes,Y,,,,,,,,,1.74,1.74,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.9,-14.9,-14.9,-74.144047589814,40.736691721948,,,,,
8040,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.9-FRES,10B-E03-C310-14.9-FRES,2010-03-16 15:47:00,N,,14.9,14.9,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56644,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.9,-14.9,-14.9,-74.144047589814,40.736691721948,,,,,
8041,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.9-FRES,10B-E03-C310-14.9-FRES,2010-03-16 15:47:00,N,,14.9,14.9,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56644,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.9,-14.9,-14.9,-74.144047589814,40.736691721948,,,,,
8042,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-14.9-FRES,10B-E03-C310-14.9-FRES,2010-03-16 15:47:00,N,,14.9,14.9,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56644,TURB,Turbidity,,1.74,1.74,ntu,,Yes,Y,,,,,,,,,1.74,1.74,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-14.9,-14.9,-14.9,-74.144047589814,40.736691721948,,,,N,
8043,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.22-FRES,10B-E03-C310-15.22-FRES,2010-03-16 15:47:00,N,,15.22,15.22,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56645,OBS,OBS,,1.737,1.737,volts,,Yes,Y,,,,,,,,,1.737,1.737,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.22,-15.22,-15.22,-74.144047589814,40.736691721948,,,,,
8044,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.22-FRES,10B-E03-C310-15.22-FRES,2010-03-16 15:47:00,N,,15.22,15.22,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56645,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.22,-15.22,-15.22,-74.144047589814,40.736691721948,,,,,
8045,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.22-FRES,10B-E03-C310-15.22-FRES,2010-03-16 15:47:00,N,,15.22,15.22,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56645,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.22,-15.22,-15.22,-74.144047589814,40.736691721948,,,,,
8046,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.22-FRES,10B-E03-C310-15.22-FRES,2010-03-16 15:47:00,N,,15.22,15.22,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56645,TURB,Turbidity,,1.74,1.74,ntu,,Yes,Y,,,,,,,,,1.74,1.74,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.22,-15.22,-15.22,-74.144047589814,40.736691721948,,,,N,
8047,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.55-FRES,10B-E03-C310-15.55-FRES,2010-03-16 15:47:00,N,,15.55,15.55,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56646,OBS,OBS,,1.747,1.747,volts,,Yes,Y,,,,,,,,,1.747,1.747,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.55,-15.55,-15.55,-74.144047589814,40.736691721948,,,,,
8048,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.55-FRES,10B-E03-C310-15.55-FRES,2010-03-16 15:47:00,N,,15.55,15.55,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56646,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.55,-15.55,-15.55,-74.144047589814,40.736691721948,,,,,
8049,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.55-FRES,10B-E03-C310-15.55-FRES,2010-03-16 15:47:00,N,,15.55,15.55,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56646,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.55,-15.55,-15.55,-74.144047589814,40.736691721948,,,,,
8050,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.55-FRES,10B-E03-C310-15.55-FRES,2010-03-16 15:47:00,N,,15.55,15.55,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56646,TURB,Turbidity,,1.75,1.75,ntu,,Yes,Y,,,,,,,,,1.75,1.75,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.55,-15.55,-15.55,-74.144047589814,40.736691721948,,,,N,
8051,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.88-FRES,10B-E03-C310-15.88-FRES,2010-03-16 15:47:00,N,,15.88,15.88,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56647,OBS,OBS,,1.758,1.758,volts,,Yes,Y,,,,,,,,,1.758,1.758,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.88,-15.88,-15.88,-74.144047589814,40.736691721948,,,,,
8052,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.88-FRES,10B-E03-C310-15.88-FRES,2010-03-16 15:47:00,N,,15.88,15.88,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56647,SAL,Salinity,,0.11,0.11,PSU,,Yes,Y,,,,,,,,,0.11,0.11,PSU,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.88,-15.88,-15.88,-74.144047589814,40.736691721948,,,,,
8053,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.88-FRES,10B-E03-C310-15.88-FRES,2010-03-16 15:47:00,N,,15.88,15.88,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56647,TEMP,Temperature,,5.41,5.41,deg c,,Yes,Y,,,,,,,,,5.41,5.41,deg c,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.88,-15.88,-15.88,-74.144047589814,40.736691721948,,,,,
8054,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-15.88-FRES,10B-E03-C310-15.88-FRES,2010-03-16 15:47:00,N,,15.88,15.88,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56647,TURB,Turbidity,,1.76,1.76,ntu,,Yes,Y,,,,,,,,,1.76,1.76,ntu,TRG,-74.1440475898,40.7366917219,3.7,PR,-15.88,-15.88,-15.88,-74.144047589814,40.736691721948,,,,N,
8055,NJD980528996,10B-E03-C310,3.10,,,10B-E03-C310-16.24-FRES,10B-E03-C310-16.24-FRES,2010-03-16 15:47:00,N,,16.24,16.24,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,FI,,,,,FIELD MEASURE,2010-03-16 15:47:00,,N,INITIAL,,,,,,,,,56648,OBS,OBS,,1.774,1.774,volts,,Yes,Y,,,,,,,,,1.774,1.774,volts,TRG,-74.1440475898,40.7366917219,3.7,PR,-16.24,-16.24,-16.24,-74.144047589814,40.736691721948,,,,,
8056,NJD980528996,10B-T104-P1,Park Ave,,,PARK 5,Park 5,2010-03-16 04:27:00,N,,1.0,1.0,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,LB,10030304-08C,WS,WET,CAST,E440.0,2010-04-14 00:00:00,,N,INITIAL,METHOD,,,10030304.0,,1.0,,,56836,PAROC,"Organic Carbon, Particulate",,4.6,4.6,mg/l,1.0,Yes,Y,J,J,,1.0,0.4,1.0,mg/l,,4.6,4.6,mg/l,TRG,-74.1383005851,40.810934147,10.38,PR,-1.0,-1.0,-1.0,-74.138300585093,40.810934146961,,,Validated,Y,Validated
8057,NJD980528996,10B-T104-P1,Park Ave,,,PARK AVE 2,PARK AVE 2,2010-03-16 10:54:00,N,,1.0,1.0,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,LB,10030307-04B,WS,WET,CASP,A5310C,2010-04-07 17:02:00,,N,INITIAL,,,,10030307.0,,1.0,,,56837,DOC,Dissolved Organic Carbon,,3.4,3.4,mg/l,0.3,Yes,Y,J,J,,0.3,0.1,0.3,mg/l,,3.4,3.4,mg/l,TRG,-74.1383005851,40.810934147,10.38,PR,-1.0,-1.0,-1.0,-74.138300585093,40.810934146961,,,Validated,Y,Validated
8058,NJD980528996,10B-T104-P1,Park Ave,,,PARK AVE 2,PARK AVE 2,2010-03-16 10:54:00,N,,1.0,1.0,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,LB,10030307-03A,WS,WET,CASP,D3977,2010-03-22 00:00:00,,N,INITIAL,METHOD,,,10030307.0,,1.0,,,56838,SSC,Suspended Solids Concentrations,,67.0,67.0,mg/l,1.0,Yes,Y,,,,1.0,1.0,1.0,mg/l,,67.0,67.0,mg/l,TRG,-74.1383005851,40.810934147,10.38,PR,-1.0,-1.0,-1.0,-74.138300585093,40.810934146961,,,Validated,Y,Validated
8059,NJD980528996,10B-T104-P1,Park Ave,,,PARK AVE 2,PARK AVE 2,2010-03-16 10:54:00,N,,1.0,1.0,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,LB,10030307-04C,WS,WET,CAST,E440.0,2010-04-14 00:00:00,,N,INITIAL,METHOD,,,10030307.0,,1.0,,,56839,PAROC,"Organic Carbon, Particulate",,4.8,4.8,mg/l,1.0,Yes,Y,J,J,,1.0,0.4,1.0,mg/l,,4.8,4.8,mg/l,TRG,-74.1383005851,40.810934147,10.38,PR,-1.0,-1.0,-1.0,-74.138300585093,40.810934146961,,,Validated,Y,Validated
8060,NJD980528996,10B-TPRB-P1,PR1,,,PR1,PR1,2010-03-16 11:33:00,N,,1.0,1.0,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,LB,10030303-12B,WS,WET,CASP,A5310C,2010-04-03 02:11:00,,N,INITIAL,,,,10030303.0,,2.0,,,56840,DOC,Dissolved Organic Carbon,,3.2,3.2,mg/l,0.6,Yes,Y,D2,,D2,0.6,0.2,0.6,mg/l,,3.2,3.2,mg/l,TRG,-74.1350571397,40.7414948627,3.07,PR,-1.0,-1.0,-1.0,-74.13505713971,40.741494862652,,,Validated,Y,Validated
8061,NJD980528996,10B-TPRB-P1,PR1,,,PR1,PR1,2010-03-16 11:33:00,N,,1.0,1.0,ft,,WS,,,,2010 CPG LPR-NB PWCM Field Measurements,10B - 2010 High-Flow Event PWCM Sample Field Measurements,,,LB,10030303-11A,WS,WET,CASP,D3977,2010-03-19 00:00:00,,N,INITIAL,METHOD,,,10030303.0,,1.0,,,56841,SSC,Suspended Solids Concentrations,,59.0,59.0,mg/l,1.0,Yes,Y,,,,1.0,1.0,1.0,mg/l,,59.0,59.0,mg/l,TRG,-74.1350571397,40.7414948627,3.07,PR,-1.0,-1.0,-1.0,-74.13505713971,40.741494862652,,,Validated,Y,Validated
