,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
6586,RM 7.8,2018-11-19 00:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",71.2,pg/g,45.3,Y,Yes,-74.152959978,40.774339706
6587,RM 7.8,2018-11-19 11:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",82.7,pg/g,38.4,Y,Yes,-74.152959978,40.774339706
6588,RM 6.0,2018-11-20 10:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",181.0,pg/g,62.6,Y,Yes,-74.165573623,40.749641285
6589,RM 4.6,2018-11-20 12:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1640.0,pg/g,327.0,Y,Yes,-74.153377665,40.733721671
6590,RM 7.8,2018-12-10 17:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",159.0,pg/g,12.6,Y,Yes,-74.152959978,40.774339706
6591,RM 1.3,2018-12-11 12:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",194.0,pg/g,107.0,Y,Yes,-74.119082496,40.725306532
6592,RM 0.2,2018-12-11 18:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",102.0,pg/g,47.7,Y,Yes,-74.120999947,40.709660759
6593,RM 5.9,2018-12-12 08:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",423.0,pg/g,34.7,Y,Yes,-74.165722564,40.748845362
6594,RM 0.6,2018-12-12 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",23.4,pg/g,23.4,N,Yes,-74.122466845,40.715369492
6595,RM 0.6,2018-12-12 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",24.6,pg/g,15.5,Y,Yes,-74.122466845,40.715369492
6596,RM 2.1,2018-12-12 15:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",210.0,pg/g,105.0,Y,Yes,-74.117896784,40.736647149
6597,RM 2.1,2018-12-12 15:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",133.0,pg/g,86.8,Y,Yes,-74.117896784,40.736647149
6598,RM 8.3,2018-12-13 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",90.0,pg/g,58.4,Y,Yes,-74.149222819,40.778240399
6599,RM 3.0,2018-12-13 12:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1030.0,pg/g,427.0,Y,Yes,-74.129942566,40.741473755
6600,RM 3.0,2018-12-13 12:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1240.0,pg/g,628.0,Y,Yes,-74.129942566,40.741473755
6601,RM 4.2,2018-12-13 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",29.3,pg/g,29.3,N,Yes,-74.146444938,40.734090326
6602,RM 4.2,2018-12-13 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",29.3,pg/g,29.3,N,Yes,-74.146444938,40.734090326
6603,RM 1.0,2018-12-14 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",115.0,pg/g,124.0,Y,Yes,-74.121765258,40.721189552
6604,RM 1.0,2018-12-14 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",207.0,pg/g,169.0,Y,Yes,-74.121765258,40.721189552
6605,RM 7.8,2018-12-14 15:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",55.1,pg/g,11.3,Y,Yes,-74.152959978,40.774339706
6606,RM 5.9,2018-12-14 15:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",35.6,pg/g,35.6,N,Yes,-74.165722564,40.748845362
6607,RM 8.3,2018-12-14 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",53.7,pg/g,29.8,Y,Yes,-74.149222819,40.778240399
6608,RM COMP,2019-01-08 15:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",205.0,pg/g,134.0,Y,Yes,-74.153377665,40.733721671
6609,Arcadis Treatability Study Lab,2019-01-11 11:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1070.0,pg/g,1070.0,N,Yes,-74.144568,40.735829
6610,Arcadis Treatability Study Lab,2019-01-11 11:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1090.0,pg/g,1090.0,N,Yes,-74.144568,40.735829
6611,Arcadis Treatability Study Lab,2019-03-05 15:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.429,pg/g,0.429,N,Yes,-74.144568,40.735829
6612,Arcadis Treatability Study Lab,2019-03-05 15:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.958,pg/g,0.958,N,Yes,-74.144568,40.735829
6613,Arcadis Treatability Study Lab,2019-03-05 15:50:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.308,pg/g,0.308,N,Yes,-74.144568,40.735829
6614,Arcadis Treatability Study Lab,2019-03-05 15:52:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.403,pg/g,0.403,N,Yes,-74.144568,40.735829
6615,Arcadis Treatability Study Lab,2019-03-05 15:56:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.53,pg/g,1.6,Y,Yes,-74.144568,40.735829
6616,Arcadis Treatability Study Lab,2019-03-05 15:58:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.986,pg/g,0.986,N,Yes,-74.144568,40.735829
6617,Arcadis Treatability Study Lab,2019-03-05 16:01:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.418,pg/g,0.418,N,Yes,-74.144568,40.735829
6618,Arcadis Treatability Study Lab,2019-03-05 16:03:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.347,pg/g,0.347,N,Yes,-74.144568,40.735829
6619,Arcadis Treatability Study Lab,2019-03-05 16:06:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.07,pg/g,4.07,N,Yes,-74.144568,40.735829
6620,Arcadis Treatability Study Lab,2019-03-05 16:07:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.04,pg/g,5.04,N,Yes,-74.144568,40.735829
6621,Arcadis Treatability Study Lab,2019-03-22 15:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",22.5,pg/g,22.5,N,Yes,-74.144568,40.735829
6622,Arcadis Treatability Study Lab,2019-03-29 10:38:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",19.6,pg/g,19.6,N,Yes,-74.144568,40.735829
6623,Arcadis Treatability Study Lab,2019-03-29 10:41:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",12.1,pg/g,12.1,N,Yes,-74.144568,40.735829
6624,Arcadis Treatability Study Lab,2019-04-03 10:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",20.4,pg/g,20.4,N,Yes,-74.144568,40.735829
6625,Arcadis Treatability Study Lab,2019-04-03 10:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",30.6,pg/g,30.6,N,Yes,-74.144568,40.735829
6626,Arcadis Treatability Study Lab,2019-04-16 15:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.38,pg/l,3.38,N,Yes,-74.144568,40.735829
6627,Arcadis Treatability Study Lab,2019-04-16 15:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",6.02,pg/l,6.02,N,Yes,-74.144568,40.735829
6628,Arcadis Treatability Study Lab,2019-04-16 16:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",39.1,pg/g,39.1,N,Yes,-74.144568,40.735829
6629,Arcadis Treatability Study Lab,2019-04-16 16:25:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",37.7,pg/g,37.7,N,Yes,-74.144568,40.735829
6630,Arcadis Treatability Study Lab,2019-05-16 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",193.0,pg/g,193.0,N,Yes,-74.144568,40.735829
6631,Arcadis Treatability Study Lab,2019-05-16 10:12:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",220.0,pg/g,220.0,N,Yes,-74.144568,40.735829
6632,Arcadis Treatability Study Lab,2019-05-16 10:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",174.0,pg/g,174.0,N,Yes,-74.144568,40.735829
6633,Arcadis Treatability Study Lab,2019-05-16 10:28:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",228.0,pg/g,228.0,N,Yes,-74.144568,40.735829
6634,Arcadis Treatability Study Lab,2019-05-16 10:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",134.0,pg/g,134.0,N,Yes,-74.144568,40.735829
6635,Arcadis Treatability Study Lab,2019-05-16 10:47:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",277.0,pg/g,277.0,N,Yes,-74.144568,40.735829
6636,Arcadis Treatability Study Lab,2019-05-16 11:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1000.0,pg/g,215.0,Y,Yes,-74.144568,40.735829
6637,Arcadis Treatability Study Lab,2019-05-16 11:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1140.0,pg/g,288.0,Y,Yes,-74.144568,40.735829
6638,Arcadis Treatability Study Lab,2019-05-16 11:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3030.0,pg/g,623.0,Y,Yes,-74.144568,40.735829
6639,Arcadis Treatability Study Lab,2019-05-16 11:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2980.0,pg/g,800.0,Y,Yes,-74.144568,40.735829
6640,Arcadis Treatability Study Lab,2019-05-16 13:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",228.0,pg/g,228.0,N,Yes,-74.144568,40.735829
6641,Arcadis Treatability Study Lab,2019-05-16 13:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",418.0,pg/g,193.0,Y,Yes,-74.144568,40.735829
6642,Arcadis Treatability Study Lab,2019-05-16 13:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1180.0,pg/g,335.0,Y,Yes,-74.144568,40.735829
6643,Arcadis Treatability Study Lab,2019-05-16 13:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1140.0,pg/g,314.0,Y,Yes,-74.144568,40.735829
6644,Arcadis Treatability Study Lab,2019-05-16 13:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2950.0,pg/g,419.0,Y,Yes,-74.144568,40.735829
6645,Arcadis Treatability Study Lab,2019-05-16 13:37:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3300.0,pg/g,509.0,Y,Yes,-74.144568,40.735829
6646,Arcadis Treatability Study Lab,2019-05-16 13:42:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",743.0,pg/g,743.0,N,Yes,-74.144568,40.735829
6647,Arcadis Treatability Study Lab,2019-05-16 13:50:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.54,pg,5.54,N,Yes,-74.144568,40.735829
6648,Arcadis Treatability Study Lab,2019-05-16 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",22400.0,pg/g,2150.0,Y,Yes,-74.144568,40.735829
6649,Arcadis Treatability Study Lab,2019-05-16 14:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",19300.0,pg/g,1840.0,Y,Yes,-74.144568,40.735829
6650,Arcadis Treatability Study Lab,2019-05-23 11:07:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.35,pg/l,7.35,N,Yes,-74.144568,40.735829
6651,Arcadis Treatability Study Lab,2019-05-23 11:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.53,pg/l,3.53,N,Yes,-74.144568,40.735829
6652,Arcadis Treatability Study Lab,2019-05-23 11:16:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",10.2,pg/l,4.24,Y,Yes,-74.144568,40.735829
6653,Arcadis Treatability Study Lab,2019-05-23 11:21:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",12.8,pg/l,5.84,Y,Yes,-74.144568,40.735829
6654,Arcadis Treatability Study Lab,2019-05-23 11:28:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",25.2,pg/l,5.66,Y,Yes,-74.144568,40.735829
6655,Arcadis Treatability Study Lab,2019-05-23 11:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",27.5,pg/l,8.09,Y,Yes,-74.144568,40.735829
6656,Arcadis Treatability Study Lab,2019-05-23 13:16:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",61.5,pg/l,5.05,Y,Yes,-74.144568,40.735829
6657,Arcadis Treatability Study Lab,2019-05-23 13:24:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",100.0,pg/l,6.42,Y,Yes,-74.144568,40.735829
6658,Arcadis Treatability Study Lab,2019-05-23 13:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",432.0,pg/l,14.5,Y,Yes,-74.144568,40.735829
6659,Arcadis Treatability Study Lab,2019-05-23 13:48:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",688.0,pg/l,19.6,Y,Yes,-74.144568,40.735829
6660,Arcadis Treatability Study Lab,2019-05-28 13:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",268.0,pg/g,180.0,Y,Yes,-74.144568,40.735829
6661,Arcadis Treatability Study Lab,2019-05-28 13:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",4.58,pg/g,4.58,N,Yes,-74.144568,40.735829
6662,Arcadis Treatability Study Lab,2019-05-28 13:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",149.0,pg/g,149.0,N,Yes,-74.144568,40.735829
6663,Arcadis Treatability Study Lab,2019-05-28 13:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.7,pg/g,3.7,N,Yes,-74.144568,40.735829
6664,Arcadis Treatability Study Lab,2019-05-28 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",255.0,pg/g,154.0,Y,Yes,-74.144568,40.735829
6665,Arcadis Treatability Study Lab,2019-05-28 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",5.42,pg/g,5.42,N,Yes,-74.144568,40.735829
6666,Arcadis Treatability Study Lab,2019-05-28 14:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",200.0,pg/g,158.0,Y,Yes,-74.144568,40.735829
6667,Arcadis Treatability Study Lab,2019-05-28 14:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.77,pg/g,3.77,N,Yes,-74.144568,40.735829
6668,Arcadis Treatability Study Lab,2019-05-28 14:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",599.0,pg/g,154.0,Y,Yes,-74.144568,40.735829
6669,Arcadis Treatability Study Lab,2019-05-28 14:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.82,pg/g,3.82,N,Yes,-74.144568,40.735829
6670,Arcadis Treatability Study Lab,2019-05-28 14:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1070.0,pg/g,274.0,Y,Yes,-74.144568,40.735829
6671,Arcadis Treatability Study Lab,2019-05-28 14:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.0,pg/g,3.0,N,Yes,-74.144568,40.735829
6672,Arcadis Treatability Study Lab,2019-05-28 15:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2120.0,pg/g,256.0,Y,Yes,-74.144568,40.735829
6673,Arcadis Treatability Study Lab,2019-05-28 15:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",3.82,pg/g,3.82,N,Yes,-74.144568,40.735829
6674,Arcadis Treatability Study Lab,2019-05-28 15:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2370.0,pg/g,240.0,Y,Yes,-74.144568,40.735829
6675,Arcadis Treatability Study Lab,2019-05-28 15:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",2.98,pg/g,2.98,N,Yes,-74.144568,40.735829
6676,Arcadis Treatability Study Lab,2019-05-28 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",9520.0,pg/g,331.0,Y,Yes,-74.144568,40.735829
6677,Arcadis Treatability Study Lab,2019-05-28 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",7.19,pg/g,5.05,Y,Yes,-74.144568,40.735829
6678,Arcadis Treatability Study Lab,2019-05-28 16:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",13100.0,pg/g,1130.0,Y,Yes,-74.144568,40.735829
6679,Arcadis Treatability Study Lab,2019-05-28 16:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",9.44,pg/g,6.62,Y,Yes,-74.144568,40.735829
6680,Arcadis Treatability Study Lab,2019-05-29 10:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",373.0,pg/g,373.0,N,Yes,-74.144568,40.735829
6681,Arcadis Treatability Study Lab,2019-05-29 10:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",31.6,pg/g,31.6,N,Yes,-74.144568,40.735829
6682,Arcadis Treatability Study Lab,2019-05-29 10:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",278.0,pg/g,278.0,N,Yes,-74.144568,40.735829
6683,Arcadis Treatability Study Lab,2019-05-29 10:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",47.0,pg/g,47.0,N,Yes,-74.144568,40.735829
6684,Arcadis Treatability Study Lab,2019-05-29 11:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",268.0,pg/g,201.0,Y,Yes,-74.144568,40.735829
6685,Arcadis Treatability Study Lab,2019-05-29 11:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",34.9,pg/g,34.9,N,Yes,-74.144568,40.735829
6686,Arcadis Treatability Study Lab,2019-05-29 11:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",336.0,pg/g,336.0,N,Yes,-74.144568,40.735829
6687,Arcadis Treatability Study Lab,2019-05-29 11:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",30.9,pg/g,30.9,N,Yes,-74.144568,40.735829
6688,Arcadis Treatability Study Lab,2019-05-29 13:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",533.0,pg/g,533.0,N,Yes,-74.144568,40.735829
6689,Arcadis Treatability Study Lab,2019-05-29 13:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",26.4,pg/g,29.4,Y,Yes,-74.144568,40.735829
6690,Arcadis Treatability Study Lab,2019-05-29 13:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",720.0,pg/g,382.0,Y,Yes,-74.144568,40.735829
6691,Arcadis Treatability Study Lab,2019-05-29 13:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",34.0,pg/g,34.0,N,Yes,-74.144568,40.735829
6692,Arcadis Treatability Study Lab,2019-05-29 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",1800.0,pg/g,374.0,Y,Yes,-74.144568,40.735829
