,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
6754,RM 8.3,2018-12-13 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",27.8,pg/g,19.2,Y,Yes,-74.149222819,40.778240399
6755,RM 3.0,2018-12-13 12:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",758.0,pg/g,97.0,Y,Yes,-74.129942566,40.741473755
6756,RM 3.0,2018-12-13 12:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",438.0,pg/g,112.0,Y,Yes,-74.129942566,40.741473755
6757,RM 4.2,2018-12-13 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",17.0,pg/g,17.0,N,Yes,-74.146444938,40.734090326
6758,RM 4.2,2018-12-13 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",17.9,pg/g,17.9,N,Yes,-74.146444938,40.734090326
6759,RM 1.0,2018-12-14 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",135.0,pg/g,44.7,Y,Yes,-74.121765258,40.721189552
6760,RM 1.0,2018-12-14 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",130.0,pg/g,47.9,Y,Yes,-74.121765258,40.721189552
6761,RM 7.8,2018-12-14 15:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",6.94,pg/g,6.94,N,Yes,-74.152959978,40.774339706
6762,RM 5.9,2018-12-14 15:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",30.3,pg/g,9.35,Y,Yes,-74.165722564,40.748845362
6763,RM 8.3,2018-12-14 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",48.0,pg/g,13.4,Y,Yes,-74.149222819,40.778240399
6764,RM COMP,2019-01-08 15:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",260.0,pg/g,49.1,Y,Yes,-74.153377665,40.733721671
6765,Arcadis Treatability Study Lab,2019-01-11 11:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",962.0,pg/g,962.0,N,Yes,-74.144568,40.735829
6766,Arcadis Treatability Study Lab,2019-01-11 11:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1000.0,pg/g,1000.0,N,Yes,-74.144568,40.735829
6767,Arcadis Treatability Study Lab,2019-03-05 15:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.364,pg/g,0.364,N,Yes,-74.144568,40.735829
6768,Arcadis Treatability Study Lab,2019-03-05 15:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.562,pg/g,0.562,N,Yes,-74.144568,40.735829
6769,Arcadis Treatability Study Lab,2019-03-05 15:50:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.222,pg/g,0.222,N,Yes,-74.144568,40.735829
6770,Arcadis Treatability Study Lab,2019-03-05 15:52:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.359,pg/g,0.359,N,Yes,-74.144568,40.735829
6771,Arcadis Treatability Study Lab,2019-03-05 15:56:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",13.4,pg/g,0.974,Y,Yes,-74.144568,40.735829
6772,Arcadis Treatability Study Lab,2019-03-05 15:58:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.55,pg/g,1.55,N,Yes,-74.144568,40.735829
6773,Arcadis Treatability Study Lab,2019-03-05 16:01:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.399,pg/g,0.399,N,Yes,-74.144568,40.735829
6774,Arcadis Treatability Study Lab,2019-03-05 16:03:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",0.253,pg/g,0.253,N,Yes,-74.144568,40.735829
6775,Arcadis Treatability Study Lab,2019-03-05 16:06:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",13.3,pg/g,13.3,N,Yes,-74.144568,40.735829
6776,Arcadis Treatability Study Lab,2019-03-05 16:07:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",6.79,pg/g,6.79,N,Yes,-74.144568,40.735829
6777,Arcadis Treatability Study Lab,2019-03-22 15:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",24.7,pg/g,24.7,N,Yes,-74.144568,40.735829
6778,Arcadis Treatability Study Lab,2019-03-29 10:38:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",14.4,pg/g,14.4,N,Yes,-74.144568,40.735829
6779,Arcadis Treatability Study Lab,2019-03-29 10:41:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",10.1,pg/g,10.1,N,Yes,-74.144568,40.735829
6780,Arcadis Treatability Study Lab,2019-04-03 10:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",17.2,pg/g,17.2,N,Yes,-74.144568,40.735829
6781,Arcadis Treatability Study Lab,2019-04-03 10:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",29.9,pg/g,29.9,N,Yes,-74.144568,40.735829
6782,Arcadis Treatability Study Lab,2019-04-16 15:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.13,pg/l,4.13,N,Yes,-74.144568,40.735829
6783,Arcadis Treatability Study Lab,2019-04-16 15:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.14,pg/l,5.14,N,Yes,-74.144568,40.735829
6784,Arcadis Treatability Study Lab,2019-04-16 16:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",55.4,pg/g,55.4,N,Yes,-74.144568,40.735829
6785,Arcadis Treatability Study Lab,2019-04-16 16:25:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",51.3,pg/g,51.3,N,Yes,-74.144568,40.735829
6786,Arcadis Treatability Study Lab,2019-05-16 10:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",134.0,pg/g,134.0,N,Yes,-74.144568,40.735829
6787,Arcadis Treatability Study Lab,2019-05-16 10:12:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",224.0,pg/g,224.0,N,Yes,-74.144568,40.735829
6788,Arcadis Treatability Study Lab,2019-05-16 10:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",203.0,pg/g,203.0,N,Yes,-74.144568,40.735829
6789,Arcadis Treatability Study Lab,2019-05-16 10:28:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",201.0,pg/g,201.0,N,Yes,-74.144568,40.735829
6790,Arcadis Treatability Study Lab,2019-05-16 10:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",124.0,pg/g,124.0,N,Yes,-74.144568,40.735829
6791,Arcadis Treatability Study Lab,2019-05-16 10:47:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",180.0,pg/g,180.0,N,Yes,-74.144568,40.735829
6792,Arcadis Treatability Study Lab,2019-05-16 11:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",172.0,pg/g,172.0,N,Yes,-74.144568,40.735829
6793,Arcadis Treatability Study Lab,2019-05-16 11:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",221.0,pg/g,221.0,N,Yes,-74.144568,40.735829
6794,Arcadis Treatability Study Lab,2019-05-16 11:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",548.0,pg/g,548.0,N,Yes,-74.144568,40.735829
6795,Arcadis Treatability Study Lab,2019-05-16 11:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",657.0,pg/g,657.0,N,Yes,-74.144568,40.735829
6796,Arcadis Treatability Study Lab,2019-05-16 13:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",149.0,pg/g,149.0,N,Yes,-74.144568,40.735829
6797,Arcadis Treatability Study Lab,2019-05-16 13:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",201.0,pg/g,201.0,N,Yes,-74.144568,40.735829
6798,Arcadis Treatability Study Lab,2019-05-16 13:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",221.0,pg/g,221.0,N,Yes,-74.144568,40.735829
6799,Arcadis Treatability Study Lab,2019-05-16 13:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",228.0,pg/g,228.0,N,Yes,-74.144568,40.735829
6800,Arcadis Treatability Study Lab,2019-05-16 13:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",234.0,pg/g,234.0,N,Yes,-74.144568,40.735829
6801,Arcadis Treatability Study Lab,2019-05-16 13:37:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",307.0,pg/g,307.0,N,Yes,-74.144568,40.735829
6802,Arcadis Treatability Study Lab,2019-05-16 13:42:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",584.0,pg/g,584.0,N,Yes,-74.144568,40.735829
6803,Arcadis Treatability Study Lab,2019-05-16 13:50:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.38,pg,5.38,N,Yes,-74.144568,40.735829
6804,Arcadis Treatability Study Lab,2019-05-16 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1680.0,pg/g,1680.0,N,Yes,-74.144568,40.735829
6805,Arcadis Treatability Study Lab,2019-05-16 14:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1670.0,pg/g,1670.0,N,Yes,-74.144568,40.735829
6806,Arcadis Treatability Study Lab,2019-05-23 11:07:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",10.2,pg/l,4.21,Y,Yes,-74.144568,40.735829
6807,Arcadis Treatability Study Lab,2019-05-23 11:10:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.05,pg/l,2.05,N,Yes,-74.144568,40.735829
6808,Arcadis Treatability Study Lab,2019-05-23 11:16:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1.83,pg/l,1.83,N,Yes,-74.144568,40.735829
6809,Arcadis Treatability Study Lab,2019-05-23 11:21:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.76,pg/l,3.76,N,Yes,-74.144568,40.735829
6810,Arcadis Treatability Study Lab,2019-05-23 11:28:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.15,pg/l,4.15,N,Yes,-74.144568,40.735829
6811,Arcadis Treatability Study Lab,2019-05-23 11:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.64,pg/l,4.64,N,Yes,-74.144568,40.735829
6812,Arcadis Treatability Study Lab,2019-05-23 13:16:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.35,pg/l,4.35,N,Yes,-74.144568,40.735829
6813,Arcadis Treatability Study Lab,2019-05-23 13:24:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.1,pg/l,5.1,N,Yes,-74.144568,40.735829
6814,Arcadis Treatability Study Lab,2019-05-23 13:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",13.7,pg/l,13.7,N,Yes,-74.144568,40.735829
6815,Arcadis Treatability Study Lab,2019-05-23 13:48:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",16.6,pg/l,16.6,N,Yes,-74.144568,40.735829
6816,Arcadis Treatability Study Lab,2019-05-28 13:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",110.0,pg/g,110.0,N,Yes,-74.144568,40.735829
6817,Arcadis Treatability Study Lab,2019-05-28 13:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.97,pg/g,3.97,N,Yes,-74.144568,40.735829
6818,Arcadis Treatability Study Lab,2019-05-28 13:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",122.0,pg/g,122.0,N,Yes,-74.144568,40.735829
6819,Arcadis Treatability Study Lab,2019-05-28 13:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.04,pg/g,3.04,N,Yes,-74.144568,40.735829
6820,Arcadis Treatability Study Lab,2019-05-28 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",110.0,pg/g,110.0,N,Yes,-74.144568,40.735829
6821,Arcadis Treatability Study Lab,2019-05-28 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.44,pg/g,4.44,N,Yes,-74.144568,40.735829
6822,Arcadis Treatability Study Lab,2019-05-28 14:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",125.0,pg/g,125.0,N,Yes,-74.144568,40.735829
6823,Arcadis Treatability Study Lab,2019-05-28 14:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.18,pg/g,3.18,N,Yes,-74.144568,40.735829
6824,Arcadis Treatability Study Lab,2019-05-28 14:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",151.0,pg/g,151.0,N,Yes,-74.144568,40.735829
6825,Arcadis Treatability Study Lab,2019-05-28 14:40:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.37,pg/g,3.37,N,Yes,-74.144568,40.735829
6826,Arcadis Treatability Study Lab,2019-05-28 14:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",221.0,pg/g,221.0,N,Yes,-74.144568,40.735829
6827,Arcadis Treatability Study Lab,2019-05-28 14:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",2.87,pg/g,2.87,N,Yes,-74.144568,40.735829
6828,Arcadis Treatability Study Lab,2019-05-28 15:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",248.0,pg/g,248.0,N,Yes,-74.144568,40.735829
6829,Arcadis Treatability Study Lab,2019-05-28 15:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",3.35,pg/g,3.35,N,Yes,-74.144568,40.735829
6830,Arcadis Treatability Study Lab,2019-05-28 15:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",242.0,pg/g,242.0,N,Yes,-74.144568,40.735829
6831,Arcadis Treatability Study Lab,2019-05-28 15:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.02,pg/g,4.02,N,Yes,-74.144568,40.735829
6832,Arcadis Treatability Study Lab,2019-05-28 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",350.0,pg/g,350.0,N,Yes,-74.144568,40.735829
6833,Arcadis Treatability Study Lab,2019-05-28 16:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",4.63,pg/g,4.63,N,Yes,-74.144568,40.735829
6834,Arcadis Treatability Study Lab,2019-05-28 16:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",1070.0,pg/g,1070.0,N,Yes,-74.144568,40.735829
6835,Arcadis Treatability Study Lab,2019-05-28 16:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.17,pg/g,5.17,N,Yes,-74.144568,40.735829
6836,Arcadis Treatability Study Lab,2019-05-29 10:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",401.0,pg/g,401.0,N,Yes,-74.144568,40.735829
6837,Arcadis Treatability Study Lab,2019-05-29 10:30:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",43.4,pg/g,43.4,N,Yes,-74.144568,40.735829
6838,Arcadis Treatability Study Lab,2019-05-29 10:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",275.0,pg/g,275.0,N,Yes,-74.144568,40.735829
6839,Arcadis Treatability Study Lab,2019-05-29 10:35:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",31.0,pg/g,31.0,N,Yes,-74.144568,40.735829
6840,Arcadis Treatability Study Lab,2019-05-29 11:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",153.0,pg/g,153.0,N,Yes,-74.144568,40.735829
6841,Arcadis Treatability Study Lab,2019-05-29 11:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",52.3,pg/g,52.3,N,Yes,-74.144568,40.735829
6842,Arcadis Treatability Study Lab,2019-05-29 11:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",371.0,pg/g,371.0,N,Yes,-74.144568,40.735829
6843,Arcadis Treatability Study Lab,2019-05-29 11:20:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",30.2,pg/g,30.2,N,Yes,-74.144568,40.735829
6844,Arcadis Treatability Study Lab,2019-05-29 13:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",422.0,pg/g,422.0,N,Yes,-74.144568,40.735829
6845,Arcadis Treatability Study Lab,2019-05-29 13:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",35.7,pg/g,35.7,N,Yes,-74.144568,40.735829
6846,Arcadis Treatability Study Lab,2019-05-29 13:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",323.0,pg/g,323.0,N,Yes,-74.144568,40.735829
6847,Arcadis Treatability Study Lab,2019-05-29 13:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",33.2,pg/g,33.2,N,Yes,-74.144568,40.735829
6848,Arcadis Treatability Study Lab,2019-05-29 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",402.0,pg/g,402.0,N,Yes,-74.144568,40.735829
6849,Arcadis Treatability Study Lab,2019-05-29 14:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",33.0,pg/g,33.0,N,Yes,-74.144568,40.735829
6850,Arcadis Treatability Study Lab,2019-05-29 14:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",220.0,pg/g,220.0,N,Yes,-74.144568,40.735829
6851,Arcadis Treatability Study Lab,2019-05-29 14:05:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",35.3,pg/g,35.3,N,Yes,-74.144568,40.735829
6852,Arcadis Treatability Study Lab,2019-05-29 14:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",453.0,pg/g,453.0,N,Yes,-74.144568,40.735829
6853,Arcadis Treatability Study Lab,2019-05-29 14:45:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",42.4,pg/g,42.4,N,Yes,-74.144568,40.735829
6854,Arcadis Treatability Study Lab,2019-05-29 14:50:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",298.0,pg/g,298.0,N,Yes,-74.144568,40.735829
6855,Arcadis Treatability Study Lab,2019-05-29 14:50:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",39.6,pg/g,39.6,N,Yes,-74.144568,40.735829
6856,Arcadis Treatability Study Lab,2019-06-04 11:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.88,pg,7.88,N,Yes,-74.144568,40.735829
6857,Arcadis Treatability Study Lab,2019-06-04 11:00:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",18.5,pg,18.5,N,Yes,-74.144568,40.735829
6858,Arcadis Treatability Study Lab,2019-06-04 11:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.15,pg,7.15,N,Yes,-74.144568,40.735829
6859,Arcadis Treatability Study Lab,2019-06-04 11:15:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",10.8,pg,10.8,N,Yes,-74.144568,40.735829
6860,Arcadis Treatability Study Lab,2019-06-04 11:25:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",73.2,pg/g,73.2,N,Yes,-74.144568,40.735829
6861,Arcadis Treatability Study Lab,2019-06-04 11:25:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",9.64,pg,9.64,N,Yes,-74.144568,40.735829
6862,Arcadis Treatability Study Lab,2019-06-04 11:25:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",7.01,pg,7.01,N,Yes,-74.144568,40.735829
6863,Arcadis Treatability Study Lab,2019-06-04 11:25:00,2018-2019 OU2 PDI Treatability Study,E1668A,57465-28-8,"Pentachlorobiphenyl; 3,3',4,4',5- (PCB 126)",5.01,pg/g,5.01,N,Yes,-74.144568,40.735829
